question,answer,context,id,task,direction,size
what was the first year they qualified after 2004?,2006,csv/203-csv/521.csv,nt-1560,,,
which country had the most wins?,Kilkenny,csv/204-csv/470.csv,nt-1561,,,
"did jimmy bryan or jack fairman have a ""d"" tyre?",Jack Fairman,csv/204-csv/511.csv,nt-1562,,,
"besides 1997, which year was the team also relegated?",2008,csv/202-csv/160.csv,nt-1563,,,
who is listed before keith walker?,Ricky Landell,csv/204-csv/684.csv,nt-1564,,,
what year did firehouse release their last single?,1995,csv/203-csv/723.csv,nt-1565,,,
what was the world's most populous continent in 1965?,Asia,csv/202-csv/44.csv,nt-1566,,,
who did this player play for after he was on the los angeles rams?,Indianapolis Colts,csv/204-csv/914.csv,nt-1567,,,
how many consecutive tour of qatar did tom boonen win a stage?,2,csv/204-csv/4.csv,nt-1568,,,
what is the average number of scotland's total apps?,15.5,csv/204-csv/159.csv,nt-1569,,,
which plant builds the ford triton engine and the ford essex v6 engine?,Essex Engine,csv/204-csv/614.csv,nt-1570,,,
which chip has the least sram?,AT90S1200,csv/204-csv/416.csv,nt-1571,,,
"how many ethnicities were below 1,000 people in 2007?",2,csv/204-csv/257.csv,nt-1572,,,
who was in office previous to abdullah jaafar?,Mohamed Mahbob,csv/204-csv/668.csv,nt-1573,,,
"the ""fellowship award of the institute of governance and social research"" was awarded in 2003 or 2004?",2003,csv/203-csv/769.csv,nt-1574,,,
what year was their top performance?,1993,csv/204-csv/117.csv,nt-1575,,,
who was the top winner?,Bayern Munich,csv/203-csv/309.csv,nt-1576,,,
how many solar saros events lasted longer than 4 minutes?,12,csv/204-csv/206.csv,nt-1577,,,
which typ(s) had the longest construction times?,K 5/13 PS,csv/204-csv/108.csv,nt-1578,,,
what team started in 1949 and ended in 1973?,Rayleigh Rockets,csv/203-csv/168.csv,nt-1579,,,
what song is the shortest?,Kita Tertawa,csv/204-csv/631.csv,nt-1580,,,
what is the subject listed after appealing for peace?,On Preaching the Word of God,csv/203-csv/476.csv,nt-1581,,,
did the team win or lose more games?,win,csv/204-csv/38.csv,nt-1582,,,
how many medals were won after august 3?,9,csv/204-csv/884.csv,nt-1583,,,
"in 1931, which two ethnic groups were represented by at least 100,000 people within the population of the serbian banat?",Serbs|Germans,csv/203-csv/163.csv,nt-1584,,,
which year did he play the role of mac harper and also pat trammell?,1984,csv/202-csv/205.csv,nt-1585,,,
who was the jockey of the only horse with a starting price of below 20/1?,Paul Kelleway,csv/204-csv/561.csv,nt-1586,,,
the total number of medals won by south africa was how many?,30,csv/203-csv/61.csv,nt-1587,,,
which venue hosted the standard result immediately after berlin in the 1990s?,Kishinev,csv/202-csv/211.csv,nt-1588,,,
"drop dead and ""loose ends"" were aired on what date?","September 20, 2007",csv/203-csv/349.csv,nt-1589,,,
which president is listed at the top of the chart?,Womesh Chunder Bonnerjee,csv/204-csv/278.csv,nt-1590,,,
what is the number of votes for obama for del norte and el dorado counties?,38957,csv/204-csv/660.csv,nt-1591,,,
"how many consecutive events took place in bangkok, thailand starting 20 may, 2008?",6,csv/203-csv/14.csv,nt-1592,,,
"what is the only country to have a gdp per capita of 6,324?",Egypt,csv/203-csv/296.csv,nt-1593,,,
number of lighthouses that begin with the letter p,7,csv/203-csv/665.csv,nt-1594,,,
who transferred before 1 august 2001?,Andy Hughes|Adrian Whitbread|Alex Smith,csv/204-csv/482.csv,nt-1595,,,
the top 3 runners were from what country?,Canada,csv/204-csv/160.csv,nt-1596,,,
how many schools were turned into private apartments?,3,csv/203-csv/40.csv,nt-1597,,,
which country had the highest number of runners-up?,Germany,csv/203-csv/600.csv,nt-1598,,,
who was in office for the least amount of time?,"Lester Mills Crawford, D.V.M., Ph.D.",csv/203-csv/559.csv,nt-1599,,,
what is the name of the team listed before burnley?,Leicester City,csv/203-csv/156.csv,nt-1600,,,
who won the giro d'italia race after wouter weylandt?,Jérôme Pineau,csv/204-csv/4.csv,nt-1601,,,
what is the total number of scandinavian skaters?,6,csv/204-csv/120.csv,nt-1602,,,
who was the pilot for the north american x-15?,William J. Knight,csv/203-csv/688.csv,nt-1603,,,
what is the first track performed solo by the artist?,Hostile Gospel (Part 1) (Deliver Us),csv/203-csv/687.csv,nt-1604,,,
how many total counties did bush win in new york?,41,csv/204-csv/606.csv,nt-1605,,,
what is the name of the district listed after thrissur?,Kollam,csv/204-csv/851.csv,nt-1606,,,
what's the total of grass and hard surfaces listed?,3,csv/203-csv/848.csv,nt-1607,,,
what other destination does atlantic southeast airlines fly to?,"Atlanta, Cincinnati",csv/204-csv/215.csv,nt-1608,,,
who served the most years as mayor?,Eugène Bernain,csv/203-csv/372.csv,nt-1609,,,
did the team finish the same as they did in 1956?,no,csv/204-csv/242.csv,nt-1610,,,
which is before david moller,Johannes Ludwig,csv/204-csv/862.csv,nt-1611,,,
how long have they been playing?,12 years,csv/204-csv/42.csv,nt-1612,,,
what movie was he nominated the most times for?,Fugitive Pieces (film),csv/203-csv/191.csv,nt-1613,,,
"out of all the people who have points, who has the least?",Tomoyoshi Koyama,csv/204-csv/214.csv,nt-1614,,,
how many teams completed all 150 laps of the 1998 marlboro grand prix of miami?,12,csv/204-csv/477.csv,nt-1615,,,
album released after emotion,Miracles,csv/204-csv/394.csv,nt-1616,,,
"what is the total number of games, excluding playoffs, they played in the season?",16,csv/204-csv/936.csv,nt-1617,,,
how many games did larry johnson play?,65,csv/203-csv/621.csv,nt-1618,,,
played for new zealand kiwis and all blacks,Sonny Bill Williams,csv/204-csv/387.csv,nt-1619,,,
the biggest worldwide opening since 2002 is held by what movie?,Marvel's The Avengers,csv/203-csv/174.csv,nt-1620,,,
what is the total amount of 5 tier season after 2005/06?,6,csv/204-csv/524.csv,nt-1621,,,
jow many seasons with the number of division 4,11,csv/204-csv/738.csv,nt-1622,,,
does der liebeswalzer or manöverkinder contain more acts?,Der Liebeswalzer,csv/203-csv/501.csv,nt-1623,,,
what was the position that most of the players had?,Back,csv/203-csv/735.csv,nt-1624,,,
who was next to finish after josh constable in the 2008 telstra men's pro?,Seb Wilson,csv/204-csv/791.csv,nt-1625,,,
highest rd number?,25,csv/203-csv/735.csv,nt-1626,,,
name the member with the highest apparent magnitude.,Abell 3202,csv/203-csv/250.csv,nt-1627,,,
what is the total amount of players?,12,csv/203-csv/418.csv,nt-1628,,,
which team has the same score as rah ahan?,Steel Azin,csv/203-csv/24.csv,nt-1629,,,
in which years did he release more than 2 albums?,2010|2012,csv/204-csv/243.csv,nt-1630,,,
what is the difference between the year clio left and atherton left?,16,csv/203-csv/591.csv,nt-1631,,,
"if the number of parishes were equal in each country, how many parishes would each country have?",3616,csv/204-csv/284.csv,nt-1632,,,
how many matters require at least one tenth of the existing representatives or senators?,7,csv/203-csv/609.csv,nt-1633,,,
how many districts are tampere but have only one cup?,4,csv/204-csv/563.csv,nt-1634,,,
how many nations won more than ten silver medals?,5,csv/204-csv/822.csv,nt-1635,,,
which country had the highest number of medals?,Russia,csv/203-csv/812.csv,nt-1636,,,
how many points did blackpool score?,2,csv/203-csv/620.csv,nt-1637,,,
which surface has the most winners?,Hard,csv/202-csv/286.csv,nt-1638,,,
what is the last year in which kelsey grammer won an award for outstanding voice performance for a role on the simpsons?,2006,csv/203-csv/782.csv,nt-1639,,,
are the years listed in consecutive order or not?,yes,csv/204-csv/122.csv,nt-1640,,,
what is the largest year listed?,2014-2015,csv/203-csv/185.csv,nt-1641,,,
name the only american who did not finish the race.,Masten Gregory,csv/204-csv/205.csv,nt-1642,,,
what was his greatest number of wins in a year?,4,csv/203-csv/424.csv,nt-1643,,,
which team had the least deficit?,Russia,csv/204-csv/466.csv,nt-1644,,,
is petrie airfield or breddan aerodome farther south in the hemisphere?,Petrie Airfield,csv/204-csv/139.csv,nt-1645,,,
which team won the last game in 1989?,Detroit Lions,csv/204-csv/855.csv,nt-1646,,,
what is the total number of painters who scored 12 in composition?,4,csv/203-csv/186.csv,nt-1647,,,
how many provinces have pashto as one of their languages,20,csv/204-csv/704.csv,nt-1648,,,
were more records set in 1978 or 1979?,1979,csv/203-csv/532.csv,nt-1649,,,
"what single release came before ""junkies""?",You & Me,csv/203-csv/545.csv,nt-1650,,,
how many gold medals did germany earn?,5,csv/203-csv/630.csv,nt-1651,,,
which party got the most votes?,Australian Labor Party,csv/203-csv/494.csv,nt-1652,,,
"which airport has no more than 30,000 passengers handled among the 10 busiest routes to and from london southend airport in 2012?",Spain - Palma de Mallorca,csv/203-csv/340.csv,nt-1653,,,
what year did the kuwaiti dinar have the highest us dollar exchange?,2000,csv/201-csv/7.csv,nt-1654,,,
who is ranked at the top,Jill Sterkel,csv/204-csv/41.csv,nt-1655,,,
what country has more aircraft listed than any other?,United States,csv/204-csv/710.csv,nt-1656,,,
where is gardenside ll from?,"Lexington, Kentucky",csv/204-csv/110.csv,nt-1657,,,
what is thierry tulasne number of clay court titles?,4,csv/203-csv/60.csv,nt-1658,,,
how many songs are less than 4 minutes in length?,7,csv/203-csv/353.csv,nt-1659,,,
how many more schools received a single-bye than schools that received a double-bye?,2,csv/204-csv/898.csv,nt-1660,,,
how long was otto fritz meyerhof a research professor?,11 years,csv/203-csv/437.csv,nt-1661,,,
what was the date of the first game won by the smu mustangs?,1959-10-03,csv/203-csv/828.csv,nt-1662,,,
who came in after valentino rossi in the 2008 malaysian motorcycle grand prix?,Dani Pedrosa,csv/203-csv/166.csv,nt-1663,,,
how many competitors were from russia?,4,csv/204-csv/712.csv,nt-1664,,,
"which year had more laps, 1988 or 1985?",1988,csv/204-csv/192.csv,nt-1665,,,
what was the total number of silver medals earned?,14,csv/203-csv/4.csv,nt-1666,,,
what year did he have the same number car as 1964?,1965,csv/204-csv/609.csv,nt-1667,,,
how long was the relay at the 1997 world championships that ken harden ran,4x400 m relay,csv/204-csv/395.csv,nt-1668,,,
what was the total number of losses?,3,csv/203-csv/691.csv,nt-1669,,,
what was the only year where the singer had a chart topping single?,2007,csv/204-csv/574.csv,nt-1670,,,
what was the largest difference of points in a single game?,29,csv/203-csv/775.csv,nt-1671,,,
what two nationalities have a tonnage of around 1900 and both sunk?,United Kingdom|Estonia,csv/203-csv/148.csv,nt-1672,,,
first album released,Gimme Shelter,csv/204-csv/394.csv,nt-1673,,,
which city has the most density?,Braşov,csv/203-csv/465.csv,nt-1674,,,
what's the difference in age between luis estrella martinez and edgardo rivera garcia?,16 years,csv/203-csv/671.csv,nt-1675,,,
which songs does not have a producer listed.,"Shock Therapy (interlude)|""Horsemen""",csv/203-csv/353.csv,nt-1676,,,
what is the total number of teams?,9,csv/203-csv/761.csv,nt-1677,,,
how many institutions are non-denominational or non-sectarian?,8,csv/203-csv/610.csv,nt-1678,,,
what cyclist is listed next after matteo?,Anthony Charteau,csv/204-csv/530.csv,nt-1679,,,
what is the least amount of points scored throughout the 2004/05 season?,12,csv/203-csv/331.csv,nt-1680,,,
"for how many consecutive games was attendance above 20,000?",7,csv/204-csv/96.csv,nt-1681,,,
how many townships are in leavenworth county?,10,csv/204-csv/616.csv,nt-1682,,,
what is the largest population of 2009?,"17,770",csv/204-csv/381.csv,nt-1683,,,
which species of beetle was first released after geotrupes spinger marsham?,Onitis caffer Boheman,csv/204-csv/869.csv,nt-1684,,,
what is the total of matches on the chart,8,csv/204-csv/837.csv,nt-1685,,,
who has scored the most points this in the 2007 women's six nations championship?,Karen Andrew,csv/204-csv/663.csv,nt-1686,,,
was attendance higher during week 5 or week 9?,5,csv/204-csv/96.csv,nt-1687,,,
total population of millbrook first nation,847,csv/204-csv/251.csv,nt-1688,,,
who was the first minister to take office in 2000?,Nikos Christodoulakis,csv/204-csv/370.csv,nt-1689,,,
who was the top ranked competitor in the race?,Sven Kramer,csv/204-csv/726.csv,nt-1690,,,
"which player is younger, soané falafala or david smith?",Soané Falafala,csv/203-csv/481.csv,nt-1691,,,
what is the name of the last team on this chart?,Bradford City,csv/204-csv/448.csv,nt-1692,,,
"at most, how many of these teams have never scored a goal?",5,csv/204-csv/146.csv,nt-1693,,,
what was the number of medals earned by indonesia (ina) ?,16,csv/203-csv/165.csv,nt-1694,,,
what team did spain play before they played portugal?,Bulgaria,csv/203-csv/431.csv,nt-1695,,,
what is the number of names listed?,12,csv/204-csv/577.csv,nt-1696,,,
when was their lowest scoring win?,July 31,csv/203-csv/336.csv,nt-1697,,,
how many total people were impacted by the southern bell telephone co. strike in 1955?,"50,000",csv/203-csv/759.csv,nt-1698,,,
who timed in after shelley cramer?,Susan Sloan,csv/204-csv/41.csv,nt-1699,,,
in which year did spain show the highest number of live births over deaths?,1964,csv/202-csv/269.csv,nt-1700,,,
what is the difference in attendance for week 5 and 9,"22,408",csv/204-csv/670.csv,nt-1701,,,
total number of assists and turnovers combined,193,csv/204-csv/292.csv,nt-1702,,,
"in the 2003 summer universiade, which country won the most medals other than gold?",Russia,csv/203-csv/739.csv,nt-1703,,,
peter maes and hein vanhaezebrouck are both a part of which division?,Belgian Pro League,csv/204-csv/517.csv,nt-1704,,,
name a wrestler who held the title the same number of days as stripped.,Vacant,csv/204-csv/854.csv,nt-1705,,,
"what country won the same number of bronze as great britain, yet did not win a gold medal?",Israel,csv/203-csv/206.csv,nt-1706,,,
"other than kyle anderson, who else lost in 2014?",Terry Jenkins,csv/203-csv/20.csv,nt-1707,,,
how many teams won at least three bronze medals in this event?,4,csv/204-csv/775.csv,nt-1708,,,
how many albums were released in the month of november?,3,csv/203-csv/512.csv,nt-1709,,,
how long did tigerair fly into chiang mai?,3 years,csv/204-csv/49.csv,nt-1710,,,
which company had the most revenue?,PKN Orlen SA,csv/203-csv/320.csv,nt-1711,,,
what is the number of times that they placed 1st?,2,csv/204-csv/35.csv,nt-1712,,,
how many singles reached the us mainstream rock chart?,5,csv/203-csv/491.csv,nt-1713,,,
which driver did not have his/her car ready?,Peter Arundell,csv/204-csv/976.csv,nt-1714,,,
what were the number of starters in 2008?,12,csv/204-csv/62.csv,nt-1715,,,
which was the team the astros played next after the cardinals?,Reds,csv/204-csv/792.csv,nt-1716,,,
"which ruler came first, si jun or min?",Min,csv/204-csv/125.csv,nt-1717,,,
name the only multi-ethnic parish.,St. Anne-Immaculate Conception,csv/204-csv/540.csv,nt-1718,,,
how many consecutive years did pavel loskutov run in the joongang seoul marathon?,3,csv/203-csv/270.csv,nt-1719,,,
